measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2003,1918587.9324492589,2062910.2456523727,1759432.0435519218
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2004,900015.0182503441,968167.844260598,830346.7898053398
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2004,1001335.7816505014,1077161.0311417114,923824.530647377
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2004,1901350.7999008454,2045328.8754023095,1754171.320452717
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2005,899244.8723482254,958186.2215739638,837441.9062762819
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2005,992793.7192839746,1057866.7634756307,924561.3629635865
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2005,1892038.5916322002,2016052.9850495944,1762003.2692398685
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2006,901840.1683226809,966427.3744033313,841551.6104020118
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2006,984280.3178759195,1054771.6510020727,918480.5863505384
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2006,1886120.4861986004,2021199.0254054042,1760032.1967525503
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2007,920509.104518301,996125.9759042673,850514.9951298706
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2007,997336.4016681113,1079264.3891734006,921500.4616944905
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2007,1917845.5061864124,2075390.3650776676,1772015.456824361
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2008,967311.8489133284,1053556.4082909818,886746.7013464202
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2008,1037563.6235436361,1130071.7610582632,951147.3695354224
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2008,2004875.4724569644,2183628.1693492453,1837894.0708818424
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2009,1016481.9981140377,1091987.7685516651,941485.4598379342
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2009,1082561.8020511004,1162976.0770327263,1002689.8635667905
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2009,2099043.800165138,2254963.845584391,1944175.323404725
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2010,1069385.2382508565,1145833.0661401185,994554.0524933275
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2010,1133553.4410215644,1214588.5023473024,1054232.0280479614
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2010,2202938.6792724207,2360421.568487421,2048786.0805412892
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2011,1093393.365857429,1173681.1560369758,1010928.105512004
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2011,1159603.224444763,1244752.7994129057,1072144.323753298
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2011,2252996.590302192,2418433.955449882,2083072.4292653021
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2012,1154657.2925898416,1239937.4471796728,1057878.0788287646
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2012,1214438.6582893825,1304134.1178715834,1112648.7858617948
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2012,2369095.950879224,2544071.5650512567,2170526.8646905595
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2013,1183330.3390299915,1274519.9852687467,1094295.6119045932
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2013,1243502.9011472894,1339329.5574176256,1149940.74201762
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2013,2426833.240177281,2613849.542686372,2244236.3539222134
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2014,1259489.1396006525,1349306.7779066174,1163580.2151146927
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2014,1313066.2803862684,1406704.6521160053,1213077.5065485225
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2014,2572555.419986921,2756011.4300226225,2376657.7216632147
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2015,1378911.5848293528,1472428.6098314142,1291051.873440578
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2015,1440144.4115207996,1537814.2131386003,1348383.145790312
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2015,2819055.9963501524,3010242.822970015,2639435.01923089
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2016,1508115.173611688,1617010.1587342462,1392890.2430469007
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2016,1567058.8810863895,1680209.9563676023,1447330.4585338265
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2016,3075174.0546980775,3297220.115101849,2840220.7015807275
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2017,1592845.1627532428,1717305.8529658248,1465739.8215228568
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2017,1649247.8858728555,1778115.7350569987,1517641.7384523372
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2017,3242093.0486260983,3495421.5880228234,2983381.559975194
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2018,1722108.0879197097,1864153.6475922642,1576219.9820924758
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2018,1772244.0439320956,1918424.9943977452,1622108.6787674294
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2018,3494352.1318518054,3782578.6419900097,3198328.6608599056
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2019,1821863.148642123,1958753.886303575,1686383.8376628694
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2019,1880139.2062716724,2021408.6770574297,1740326.30956721
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2019,3702002.3549137954,3980162.5633610045,3426710.147230079
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2020,1906206.51649365,2038620.9345169445,1778147.2478077535
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2020,1964929.6021725019,2101423.212637652,1832925.306889569
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2020,3871136.118666152,4140044.147154597,3611072.5546973227
44,Population,68,Republic of Korea,1,Male,17,60-64 years,1,Number,2021,1999200.1130364453,2137061.7289728224,1852129.8788392625
44,Population,68,Republic of Korea,2,Female,17,60-64 years,1,Number,2021,2062878.3301243582,2205131.0932252645,1911123.6372582756
44,Population,68,Republic of Korea,3,Both,17,60-64 years,1,Number,2021,4062078.4431608035,4342192.822198087,3763253.516097538
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1980,264738.1472830625,281787.4932647769,246169.7389792901
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1980,364278.70802375075,387738.54481194215,338728.6471187636
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1980,629016.8553068133,669526.0380767189,584898.3860980537
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1981,276058.85489853186,297417.39470654627,255222.2297516209
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1981,379732.17909893853,409111.8737537245,351070.40306204057
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1981,655791.0339974704,706529.2684602708,606292.6328136615
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1982,285783.74626564863,308028.7259154113,263210.936198934
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1982,391758.6043540691,422252.50855733687,360815.3030514625
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1982,677542.3506197177,730281.2344727481,624026.2392503966
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1983,291164.95043937396,313891.14868015767,268791.4711606684
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1983,397624.0259981223,428659.63803348446,367070.0980855769
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1983,688788.9764374963,742550.7867136421,635861.5692462454
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1984,296118.3339355741,317909.00724698266,274574.3210013242
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1984,402157.40965397964,431751.25687398587,372898.55114279134
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1984,698275.7435895537,749660.2641209685,647472.8721441156
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1985,309615.07631295105,331121.6486457207,289055.53819661227
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1985,418693.9213759284,447777.36011733086,390891.1614518385
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1985,728308.9976888795,778899.0087630515,679946.6996484506
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1986,319864.0176301852,343249.8134879771,296831.34729903017
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1986,433560.0322544201,465258.33480660664,402340.3740832203
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1986,753424.0498846053,808508.1482945838,699171.7213822504
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1987,333795.76199795236,358974.4199708353,308584.35864177946
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1987,453452.4768707542,487656.9998813112,419203.4701463537
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1987,787248.2388687065,846631.4198521465,727787.8287881331
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1988,354159.43131826597,383555.4100580459,325329.9353547659
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1988,483534.9316227346,523669.34938203293,444173.9344934455
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1988,837694.3629410005,907224.7594400789,769503.8698482113
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1989,372308.4815308692,400205.8863461634,345430.52686130867
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1989,513159.47012106434,551610.9644676476,476113.1022288892
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1989,885467.9516519336,951816.8508138108,821543.6290901979
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1990,378011.34174441954,402180.1187228231,351072.6501552295
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1990,528482.4923553487,562271.8898792019,490820.5883337681
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1990,906493.8340997682,964452.0086020249,841893.2384889977
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1991,383968.5206329006,411708.90427523124,356580.72323286306
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1991,543582.66771815,582854.6156345254,504809.8747061153
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1991,927551.1883510505,994563.5199097566,861390.5979389783
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1992,389834.2014343543,420946.1493860003,356973.5934648998
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1992,559012.3592716131,603626.1036839641,511891.080737006
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1992,948846.5607059674,1024572.2530699645,868864.6742019057
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1993,394951.4477980015,425062.3979340495,363253.9592794762
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1993,573534.1159517723,617260.1416772907,527504.1769384537
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1993,968485.5637497739,1042322.5396113402,890758.1362179299
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1994,408569.51732234267,440829.51916460076,378145.8082213686
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1994,599820.5730178885,647181.455242773,555155.5506592126
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1994,1008390.0903402311,1088010.9744073737,933301.3588805811
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1995,424848.4168871471,453936.4987944431,396433.55524733965
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1995,625705.7714772786,668545.9469543442,583857.0974160108
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1995,1050554.1883644257,1122482.4457487874,980290.6526633503
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1996,442912.41406302206,474617.04222635675,411092.4121778999
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1996,650060.7842729675,696593.5406251242,603358.6943693269
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1996,1092973.1983359896,1171210.5828514812,1014451.1065472268
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1997,478314.9791787256,514813.8838922127,441365.750713512
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1997,688320.885313405,740844.7649721468,635148.9656455496
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1997,1166635.8644921305,1255658.6488643598,1076514.7163590617
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1998,509708.1277306691,548084.570413652,467044.8781960489
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1998,712251.7191287194,765877.8745457322,652635.3010819049
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1998,1221959.8468593885,1313962.4449593842,1119680.1792779537
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,1999,549010.7333076383,587502.0240385144,510066.6791018905
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,1999,743383.4668386808,795502.2823930216,690651.5906259803
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,1999,1292394.200146319,1383004.306431536,1200718.2697278708
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2000,597572.6771887754,637250.8924232663,555151.6369811508
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2000,784876.6171720228,836991.6226558371,729159.0721669312
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2000,1382449.294360798,1474242.5150791032,1284310.709148082
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2001,642833.2671286392,690090.9515459109,593759.3700534644
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2001,820682.1614307,881014.3510900995,758031.2782532076
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2001,1463515.4285593391,1571105.3026360106,1351790.648306672
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2002,676009.2852823688,729666.2168879074,623061.3023580591
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2002,847226.7881648084,914473.7784305571,780868.3068696432
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2002,1523236.0734471772,1644139.9953184642,1403929.6092277023
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2003,714602.5817578644,768357.2707538247,655322.9380238327
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2003,883845.719621552,950331.4180943932,810526.5619351504
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2003,1598448.3013794166,1718688.688848218,1465849.4999589832
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2004,744178.0880725011,800530.3030118091,686572.8615015147
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2004,914125.8576754353,983347.2142820637,843365.339474501
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2004,1658303.9457479364,1783877.5172938725,1529938.2009760158
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2005,758411.4665866795,808121.8363463187,706287.6462799471
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2005,925255.898510897,985902.1503987657,861665.2563377485
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2005,1683667.3650975763,1794023.9867450842,1567952.9026176955
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2006,785522.8826056767,841779.7783195593,733010.2052273073
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2006,953283.9249663453,1021555.3853401782,889556.3209585667
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2006,1738806.8075720218,1863335.1636597374,1622566.5261858741
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2007,825329.2833735103,893127.437640094,762572.5025243408
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2007,990769.8654713844,1072158.4330832663,915433.2349023103
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2007,1816099.1488448947,1965285.8707233605,1678005.737426651
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2008,835603.4373787958,910105.0061873924,766007.9761886265
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2008,998604.8483511094,1087639.4603381138,915433.3798543498
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2008,1834208.2857299051,1997744.466525506,1681441.356042976
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2009,836235.6744638056,898352.484190853,774537.7979798856
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2009,990129.6895626445,1063677.9719545664,917077.4374820715
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2009,1826365.36402645,1962030.4561454193,1691615.235461957
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2010,840192.7323056811,900256.1286343726,781399.4965526516
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2010,983300.4544636625,1053594.2842431206,914493.1282247226
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2010,1823493.1867693434,1953850.4128774933,1695892.624777374
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2011,845432.0612034443,907512.0719850486,781668.3900412011
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2011,972067.7746412071,1043446.6360535314,898753.0604565982
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2011,1817499.8358446513,1950958.7080385801,1680421.4504977993
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2012,867563.8257319215,931639.9612656231,794847.7518970917
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2012,982323.5627155493,1054875.5708509828,899988.7412332749
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2012,1849887.3884474707,1986515.532116606,1694836.4931303666
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2013,918569.1306804793,989355.7836629909,849455.2499673459
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2013,1021171.1878356774,1099864.5469903813,944337.4457617628
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2013,1939740.3185161566,2089220.3306533727,1793792.6957291088
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2014,973777.2262083372,1043219.9613175085,899624.9977229249
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2014,1066669.5334409126,1142736.6747399357,985443.6423096117
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2014,2040446.75964925,2185956.636057444,1885068.6400325366
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2015,1029924.5983559889,1099773.5179490568,964301.1900393814
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2015,1117235.5706978543,1193005.8723964025,1046048.9943613197
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2015,2147160.1690538432,2292779.3903454593,2010350.1844007014
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2016,1055652.3649355352,1131876.8142254057,974997.0724362569
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2016,1143052.659083063,1225587.9352231864,1055719.6983256151
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2016,2198705.0240185983,2357464.7494485923,2030716.770761872
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2017,1113994.0377430902,1201038.5729385582,1025099.9031423334
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2017,1195829.3182073545,1289268.2448530986,1100404.918461356
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2017,2309823.3559504445,2490306.8177916566,2125504.8216036893
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2018,1138791.5455381228,1232723.0958113354,1042319.0054716535
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2018,1222499.5325945583,1323335.6133986376,1118935.6840556774
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2018,2361291.078132681,2556058.709209973,2161254.6895273305
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2019,1204975.1045950507,1295514.2491266488,1115369.4736565438
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2019,1285828.215899698,1382442.4830643907,1190210.1005337816
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2019,2490803.3204947487,2677956.7321910392,2305579.5741903256
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2020,1313424.4253807182,1404661.3031269321,1225188.355504179
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2020,1406507.1155958066,1504209.9717899098,1312017.7352132332
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2020,2719931.540976525,2908871.2749168416,2537206.090717412
44,Population,68,Republic of Korea,1,Male,18,65-69 years,1,Number,2021,1429855.084817721,1528455.5857192648,1324668.4550146735
44,Population,68,Republic of Korea,2,Female,18,65-69 years,1,Number,2021,1526203.8284919648,1631448.3833877814,1413929.347800767
44,Population,68,Republic of Korea,3,Both,18,65-69 years,1,Number,2021,2956058.913309686,3159903.9691070463,2738597.802815441
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1980,164712.53482083295,175320.15228173079,153159.8000499259
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1980,266645.6095467544,283817.797606252,247943.41418395867
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1980,431358.14436758735,459137.9498879828,401103.2142338846
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1981,170118.10149977144,183280.05656287645,157277.77035749465
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1981,275435.67164502933,296745.9960667541,254646.08369913787
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1981,445553.7731448008,480026.05262963066,411923.8540566325
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1982,178577.43245104243,192477.63287422442,164472.38093012085
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1982,289943.32474832056,312512.07976987294,267041.9677426219
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1982,468520.75719936297,504989.71264409734,431514.3486727427
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1983,184220.97493462393,198599.91165127538,170065.20460861776
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1983,299803.0793658972,323203.5065278384,276765.83544707025
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1983,484024.05430052115,521803.41817911377,446831.040055688
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1984,187972.7144528164,201805.19810102973,174296.80814321717
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1984,305126.3542562466,327579.907252886,282926.96512923867
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1984,493099.068709063,529385.1053539157,457223.77327245584
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1985,193642.4827521027,207093.33311636507,180783.93577017135
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1985,314242.5438071277,336070.5506306405,293375.72545281856
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1985,507885.02655923035,543163.8837470056,474159.6612229899
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1986,204709.9491579388,219676.63755426044,189969.25776227942
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1986,329597.63112867804,353695.06782660214,305864.0657343563
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1986,534307.5802866168,573371.7053808626,495833.32349663577
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1987,213438.31420832043,229538.24992827425,197317.44017756946
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1987,340466.43636005995,366148.27216601867,314751.200777276
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1987,553904.7505683803,595686.522094293,512068.6409548454
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1988,218985.31437880502,237161.55670515576,201159.34200966556
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1988,346014.23678859614,374734.14722677995,317847.7807784328
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1988,564999.5511674011,611895.7039319357,519007.1227880984
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1989,224165.10690586342,240961.99723482592,207982.0224992477
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1989,350419.92770750425,376677.203766341,325122.16684665723
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1989,574585.0346133676,617639.2010011668,533104.1893459049
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1990,235609.2629594874,250673.32877358663,218818.74751851597
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1990,365052.9651636182,388393.22701827367,339037.7424539487
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1990,600662.2281231056,639066.5557918602,557856.4899724646
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1991,245508.35237913072,263245.4727846466,227996.6745887392
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1991,379670.37469332124,407100.23231357563,352589.15646283375
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1991,625178.727072452,670345.7050982224,580585.8310515729
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1992,257930.2675330166,278515.2060251121,236188.34398276533
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1992,399267.9739190789,431132.81383723917,365612.15737594623
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1992,657198.2414520954,709648.0198623511,601800.5013587115
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1993,275507.4893669194,296512.07694518275,253396.1753568942
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1993,428034.22583483905,460667.39455087465,393681.62367429485
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1993,703541.7152017584,757179.4714960576,647077.7990311891
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1994,290819.88530722156,313782.5627415599,269164.2815085049
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1994,455871.65212354774,491866.5555948614,421925.63818084577
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1994,746691.5374307693,805649.1183364213,691089.9196893508
44,Population,68,Republic of Korea,1,Male,19,70-74 years,1,Number,1995,296430.67094194505,316726.3794663443,276604.69027259
44,Population,68,Republic of Korea,2,Female,19,70-74 years,1,Number,1995,471172.89214852004,503432.67030594766,439659.7406180897
44,Population,68,Republic of Korea,3,Both,19,70-74 years,1,Number,1995,767603.5630904651,820159.0497722919,716264.4308906796
